Answer,Part_id,Sc_id,proportion_valid,High_numfixations,High_longestfixation,High_meanfixationduration,High_stddevfixationduration,High_timetofirstfixation,High_timetolastfixation,High_proportionnum,High_proportiontime,High_fixationrate,High_totaltimespent,High_meanpupilsize,High_stddevpupilsize,High_maxpupilsize,High_minpupilsize,High_startpupilsize,High_endpupilsize,High_meanpupilvelocity,High_stddevpupilvelocity,High_maxpupilvelocity,High_minpupilvelocity,High_meandistance,High_stddevdistance,High_maxdistance,High_mindistance,High_startdistance,High_enddistance,High_proptransfrom_High,High_proptransfrom_Low,High_proptransfrom_Med,Low_numfixations,Low_longestfixation,Low_meanfixationduration,Low_stddevfixationduration,Low_timetofirstfixation,Low_timetolastfixation,Low_proportionnum,Low_proportiontime,Low_fixationrate,Low_totaltimespent,Low_meanpupilsize,Low_stddevpupilsize,Low_maxpupilsize,Low_minpupilsize,Low_startpupilsize,Low_endpupilsize,Low_meanpupilvelocity,Low_stddevpupilvelocity,Low_maxpupilvelocity,Low_minpupilvelocity,Low_meandistance,Low_stddevdistance,Low_maxdistance,Low_mindistance,Low_startdistance,Low_enddistance,Low_proptransfrom_High,Low_proptransfrom_Low,Low_proptransfrom_Med,Med_numfixations,Med_longestfixation,Med_meanfixationduration,Med_stddevfixationduration,Med_timetofirstfixation,Med_timetolastfixation,Med_proportionnum,Med_proportiontime,Med_fixationrate,Med_totaltimespent,Med_meanpupilsize,Med_stddevpupilsize,Med_maxpupilsize,Med_minpupilsize,Med_startpupilsize,Med_endpupilsize,Med_meanpupilvelocity,Med_stddevpupilvelocity,Med_maxpupilvelocity,Med_minpupilvelocity,Med_meandistance,Med_stddevdistance,Med_maxdistance,Med_mindistance,Med_startdistance,Med_enddistance,Med_proptransfrom_High,Med_proptransfrom_Low,Med_proptransfrom_Med
1,P24_17,seg12,0.556203164029975,32,300,178.09375,55.17734421405337,2031871,17254224,0.8205128205128205,0.0005122558953247,0.0056150201789787,5699,4.063215144230771,0.2098376997298887,4.609,2.041,4.5685,4.197,1.2759979153209722e-06,4.5221560577231805e-06,6.977302750090068e-05,0.0,718.7098557692306,3.642996116116371,728.4000000000001,711.4000000000001,728.2,716.75,0.3295454545454545,0.3409090909090909,0.3295454545454545,8,233,168.625,49.23685466338053,2031871,3464172,1.0,0.0001212551680633,0.005930318754633,1349,4.119531578947368,0.2205758518944667,4.609,3.82,4.5875,4.26,1.0959482680475862e-06,1.4783277156503413e-06,1.1648153707595311e-05,3.0021014710280576e-08,721.7452631578949,2.278881697612523,728.4000000000001,718.3,727.55,719.2,0.35,0.35,0.3,0,-1,-1.0,0.0,-1,-1,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
1,P24_17,seg13,0.5029239766081871,14,217,164.28571428571428,34.54190002218837,2431571,12986807,0.6363636363636364,0.0002297834750314,0.0060869565217391,2300,4.068399999999999,0.2173653034232353,4.548,3.1245000000000003,4.1305,4.219,1.2742365363678814e-06,3.655091751542261e-06,4.437105974181927e-05,0.0,722.5326315789475,7.114259354271816,732.5,706.75,727.65,723.45,0.3333333333333333,0.3333333333333333,0.3333333333333333,15,516,188.8,115.67207342927924,116582,19432155,0.8333333333333334,0.0002829333918648,0.0052966101694915,2832,4.119825966850826,0.2102052868025789,4.642,3.8465,4.336,4.156000000000001,1.104475637017143e-06,2.312383275007816e-06,2.023537888795483e-05,0.0,723.7193370165747,3.98144817346792,730.45,715.25,727.75,730.1,0.3333333333333333,0.3333333333333333,0.3333333333333333,12,316,150.0,61.32476883549805,16034606,19432155,0.8,0.0001798305456768,0.0066666666666666,1800,4.077507299270072,0.2174780160069723,4.642,3.8465,4.615,4.156000000000001,1.2582755365850902e-06,2.607521141050586e-06,2.023537888795483e-05,0.0,722.8029197080297,4.152691218210175,730.45,715.25,726.4,730.1,0.3333333333333333,0.3333333333333333,0.3333333333333333
1,P24_17,seg15,0.961698584512906,53,516,218.5283018867925,120.452289273769,399709,19852377,0.6973684210526315,0.0006026171022858,0.004576066309791,11582,3.906114391143911,0.1508136445135441,4.197,2.811,4.101,3.797,7.475272331014222e-07,2.079915533492247e-06,2.690044433769665e-05,0.0,739.5833333333339,4.082777516543056,746.4,730.8,736.55,744.7,0.3265306122448979,0.3333333333333333,0.3401360544217687,0,-1,-1.0,0.0,-1,-1,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0,-1,-1.0,0.0,-1,-1,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
1,P24_18,seg1,0.4825,0,-1,-1.0,0.0,-1,-1,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,22,949,308.1818181818182,253.62319939770347,2531503,19918917,0.8148148148148148,0.0007043153338174,0.003244837758112,6780,3.490443204868155,0.1641169237279799,4.022,2.974,3.252,3.482,6.896898598380673e-07,9.251048802632374e-07,9.036325427799438e-06,0.0,707.8028397565919,2.501520279352076,720.95,695.6,720.95,707.3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,-1,-1.0,0.0,-1,-1,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
0,P24_18,seg2,0.0769874476987447,0,-1,-1.0,0.0,-1,-1,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,6,217,180.5,41.43790535246684,3297614,19813655,1.0,0.0007145826322769,0.0055401662049861,1083,3.515758426966291,0.1952387831773911,3.844,3.245,3.373,3.245,1.0158573956958528e-06,1.2153011592491091e-06,7.265521796565389e-06,0.0,695.7061797752807,6.225291250144994,706.95,681.9000000000001,691.8,706.95,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,-1,-1.0,0.0,-1,-1,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
0,P24_18,seg3,0.4479600333055787,0,-1,-1.0,0.0,-1,-1,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,13,533,279.53846153846155,137.6866099666288,66619,18220186,0.52,0.0004063265286498,0.0035773252614199,3634,3.8481534090909104,0.1864456519445234,4.1905,3.326,3.326,3.9265,8.132108080781452e-07,1.5653308383082238e-06,1.73231656058604e-05,0.0,720.1895833333333,4.570906864022617,730.3,705.6,715.0999999999999,715.7,0.3333333333333333,0.3333333333333333,0.3333333333333333,13,533,279.53846153846155,137.6866099666288,66619,18220186,0.52,0.0004063265286498,0.0035773252614199,3634,3.8491522556390985,0.1859738983881483,4.1905,3.326,3.326,3.9165,7.435195959620936e-07,1.247278460264239e-06,1.73231656058604e-05,0.0,720.0270676691728,4.635093824855643,730.3,705.6,715.0999999999999,716.8,0.3333333333333333,0.3333333333333333,0.3333333333333333
1,P24_18,seg4,0.6480400333611342,0,-1,-1.0,0.0,-1,-1,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,18,400,200.0,78.22441321946373,8758305,14404232,0.75,0.0002781929851011,0.005,3600,3.838621031746032,0.2743845816360108,4.677,3.339,3.8945,3.3505000000000003,8.321313548085957e-07,1.072647716870387e-06,7.985589912939058e-06,0.0,647.5732142857146,109.93800003356527,735.1,427.55,706.85,444.9,0.3414634146341463,0.3414634146341463,0.3170731707317073,31,833,198.3548387096774,139.9255869827714,4178277,18384691,0.6078431372549019,0.0004751690737185,0.0050414701577492,6149,3.607353305785124,0.3086208387674984,4.632,2.9165,3.59,3.729,8.115953113454828e-07,1.3624489093813685e-06,2.122485740018015e-05,0.0,658.6459710743803,92.23655551447668,735.1,427.55,686.9,703.9000000000001,0.3380281690140845,0.3380281690140845,0.323943661971831
1,P24_18,seg5,0.1670843776106934,16,350,153.125,68.92302469663773,2864602,18816947,0.9411764705882352,0.0007392251894151,0.0065306122448979,2450,3.4763324022346365,0.1864146636114374,3.915,3.073,3.298,3.614,1.1388375137968929e-06,1.5481562627133229e-06,8.886753932989054e-06,0.0,719.67374301676,8.799349309503928,737.8,702.3499999999999,721.7,710.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,-1,-1.0,0.0,-1,-1,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0,-1,-1.0,0.0,-1,-1,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
1,P24_18,seg6,0.0393964794635373,0,-1,-1.0,0.0,-1,-1,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0,-1,-1.0,0.0,-1,-1,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0,-1,-1.0,0.0,-1,-1,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
0,P24_18,seg7,0.3219349457881568,22,366,164.36363636363637,66.93888147268262,1532232,17419839,0.8461538461538461,0.0005639383859883,0.0060840707964601,3616,3.5018591065292104,0.1512794653358558,3.8345,3.0700000000000003,3.0905,3.408,1.1759870726762656e-06,1.7915105440870276e-06,1.3809666766736715e-05,0.0,733.5336769759448,7.35356820861437,747.4,715.5999999999999,722.0,720.9,0.3214285714285714,0.3392857142857143,0.3392857142857143,0,-1,-1.0,0.0,-1,-1,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0,-1,-1.0,0.0,-1,-1,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
1,P24_18,seg9,0.5614035087719298,30,799,271.46666666666664,210.4121953547916,13320653,12238101,0.8571428571428571,0.0007287506632937,0.0036836935166994,8144,3.736800000000001,0.1888304423521379,4.041,3.222,4.0235,4.0095,6.527993051554313e-07,1.3762626128220435e-06,1.981505944517834e-05,0.0,738.8003418803422,15.227173570673282,752.1500000000001,660.6,751.25,750.35,0.3375,0.3375,0.325,31,799,269.16129032258067,207.273425981913,7225055,19499548,0.8857142857142857,0.0007466472905848,0.0037152444870565,8344,3.7325167785234896,0.1899690878534103,4.041,3.222,3.29,3.5625,6.526863688163447e-07,1.3660101053068604e-06,1.981505944517834e-05,0.0,738.9385067114089,15.123390185653408,752.1500000000001,660.6,661.5,732.65,0.3373493975903614,0.3373493975903614,0.3253012048192771,0,-1,-1.0,0.0,-1,-1,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
0,P24_18,seg10,0.9691923397169026,43,1116,314.1162790697674,228.64478681615728,1332372,249820,0.7288135593220338,0.0006973374327915,0.0031835344636114,13507,3.6075155382907895,0.2147383880768613,4.041,3.2275,4.0235,4.0095,5.481813192740287e-07,8.393835946675177e-07,1.6841789252476732e-05,0.0,743.1831298557158,9.61089997946815,764.55,722.8,751.25,750.35,0.33,0.37,0.3,48,1116,316.7916666666667,239.4041324883141,16654,19552588,0.8135593220338984,0.0007850531578461,0.003156648691306,15206,3.597568205128205,0.213009533374393,4.041,3.2275,3.953,3.502,5.464306336139446e-07,8.318428010762164e-07,1.6841789252476732e-05,0.0,743.589846153846,9.85851368466682,764.55,722.8,749.9,759.05,0.3363636363636363,0.3636363636363636,0.3,0,-1,-1.0,0.0,-1,-1,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
0,P24_18,seg11,0.2940685045948203,0,-1,-1.0,0.0,-1,-1,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,16,333,181.125,71.2646476171741,183202,18016744,0.6666666666666666,0.0004943351039331,0.0055210489993098,2898,3.528229257641923,0.1833006376025439,4.141,2.618,3.5215,3.345,1.4309017610523071e-06,3.874152661014405e-06,4.803362353647555e-05,0.0,767.6480349344976,7.770767764378053,785.1,749.4,773.7,749.4,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,-1,-1.0,0.0,-1,-1,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
0,P24_18,seg12,0.5628642797668609,28,799,234.3571428571429,174.3921112482112,982625,19735780,0.8484848484848485,0.0005837091594837,0.0042669917708015,6562,3.354361915367485,0.1022901318243583,3.561,2.6885,3.301,3.463,1.263357450361882e-06,2.9915206860374447e-06,4.299009306514559e-05,0.0,776.2965478841875,6.993004659827365,794.95,764.5,778.35,780.8,0.3333333333333333,0.3333333333333333,0.3333333333333333,8,799,351.75,269.6822204002333,982625,3214348,1.0,0.0002503135590958,0.0028429282160625,2814,3.343969325153375,0.095160272426613,3.51,2.915,3.301,3.366,9.375267906129236e-07,2.1525637548135256e-06,1.9003302311618106e-05,0.0,770.189263803681,2.5012943706696067,778.35,764.5,778.35,774.8,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,-1,-1.0,0.0,-1,-1,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
0,P24_18,seg13,0.3736447039199332,0,-1,-1.0,0.0,-1,-1,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,19,333,185.8421052631579,72.97660443814605,4744855,17568910,0.6333333333333333,0.0004732442751314,0.0053809119229679,3531,3.5379704797047964,0.1796082956493528,4.141,2.618,3.735,3.625,1.2454436006352446e-06,3.5833974842249394e-06,4.803362353647555e-05,0.0,763.2341328413282,9.809660161595382,785.1,746.1,764.6,749.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,4,300,195.75,82.09090489613735,15187298,17568910,0.3636363636363636,0.0001049420185295,0.0051085568326947,783,3.564865079365079,0.1289700892539468,3.758,3.058,3.058,3.625,8.386373743325613e-07,1.3456198248376802e-06,8.766136295406805e-06,0.0,750.468253968254,1.6123590607899403,754.85,746.1,746.1,749.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
1,P24_18,seg15,0.830550918196995,57,1116,193.21052631578948,142.26832506144677,1831173,19818231,0.8636363636363636,0.0006652468532156,0.0051757014437482,11013,3.304113718411556,0.2415959798387155,3.8565,2.278,3.847,3.194,1.0911227343509894e-06,3.247917185338005e-06,7.499249474632243e-05,0.0,782.5101684717221,6.11654398602911,792.8,759.7,761.1,771.7,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,-1,-1.0,0.0,-1,-1,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0,-1,-1.0,0.0,-1,-1,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
1,P24_19,seg1,0.9217318900915904,0,-1,-1.0,0.0,-1,-1,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,48,2798,301.5416666666667,398.30630565002025,249821,19652541,0.9230769230769232,0.0007857722775045,0.0033162912809175,14474,2.6327915841584155,0.1586747187835417,2.959,1.53,2.5915,2.8985,1.0616432487432535e-06,3.2792611283497964e-06,5.547883518462924e-05,0.0,779.7965346534661,3.436176954512474,788.75,771.1500000000001,774.1,788.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,-1,-1.0,0.0,-1,-1,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
0,P24_19,seg2,0.742714404662781,0,-1,-1.0,0.0,-1,-1,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,24,683,275.625,148.3611376807048,116583,19286155,0.7058823529411765,0.000445274576565,0.0036281179138321,6615,2.8371116700201218,0.1737183717576143,3.2435,2.166,2.5250000000000004,2.9685,9.594744759895229e-07,2.6191538767854107e-06,3.35034524166917e-05,0.0,780.8297786720325,3.527469758121748,788.95,773.4,779.8499999999999,778.9,0.3272727272727272,0.3272727272727272,0.3454545454545454,0,-1,-1.0,0.0,-1,-1,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
0,P24_19,seg3,0.2728033472803347,0,-1,-1.0,0.0,-1,-1,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,5,283,163.4,69.90565070149908,11120643,17881503,0.4166666666666667,0.000150938683423,0.0061199510403916,817,2.953006172839506,0.1852670284654551,3.257,2.279,2.279,2.795,1.8495393780078123e-06,3.799787347502761e-06,2.1555088561993394e-05,0.0,772.9271604938272,8.165415059041385,780.5,747.7,747.7,779.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,7,550,204.8571428571429,166.46764307359012,5060373,17881503,0.5,0.00026492787274,0.004881450488145,1434,2.984384615384616,0.1880663904139686,3.2895000000000003,2.279,3.254,2.819,1.834114775006212e-06,4.115192131788466e-06,3.2812969078354845e-05,0.0,768.325,9.579836402772028,780.5,747.7,750.8,778.8,0.3333333333333333,0.3333333333333333,0.3333333333333333
0,P24_19,seg4,0.7483333333333333,0,-1,-1.0,0.0,-1,-1,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,10,716,291.4,167.23449936474762,9459848,14439605,0.7692307692307693,0.000194839103954,0.0034317089910775,2914,2.789858333333333,0.0926222923291841,2.952,2.615,2.7665,2.697,7.203463494462256e-07,1.4449297977760866e-06,1.7652356649654735e-05,0.0,781.3936111111108,3.363707180057729,785.2,771.0,772.1500000000001,784.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,33,716,251.42424242424244,129.59263827061858,699498,19036323,0.7333333333333333,0.0005547632276963,0.0039773412076654,8297,2.8122053726169858,0.1795163540665163,3.3445,2.269,2.348,2.296,1.0391835744034853e-06,3.2145449089803218e-06,4.989492644851395e-05,0.0,779.029462738301,3.5893975173053216,785.2,771.0,778.2,779.8,0.3333333333333333,0.3333333333333333,0.3333333333333333
1,P24_19,seg5,0.7002497918401333,21,300,187.3333333333333,61.50392941376455,11624971,19302775,0.9545454545454546,0.0002808679920437,0.0053380782918149,3934,2.8100849999999986,0.1618704949399581,3.0410000000000004,1.425,2.965,2.679,1.2384847405126694e-06,5.358132814671247e-06,8.267787451215851e-05,0.0,770.6751666666669,2.047571766594132,775.5,764.3499999999999,766.25,771.9,0.3333333333333333,0.3333333333333333,0.3333333333333333,24,1216,291.4583333333333,215.8308474480535,116582,8094177,1.0,0.0004994081353192,0.0034310221586847,6995,2.646526096033404,0.0930551240756549,2.779,1.675,2.5875000000000004,2.459,8.085081806016966e-07,2.1755512634259325e-06,3.266482526720306e-05,0.0,777.5056367432153,2.983870440385601,785.05,771.25,772.3,774.5,0.3235294117647059,0.3382352941176471,0.3382352941176471,0,-1,-1.0,0.0,-1,-1,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
0,P24_19,seg6,0.6233333333333333,18,416,223.16666666666663,93.5491377644422,0,18053707,1.0,0.0003224506312189,0.0044809559372666,4017,2.704827922077924,0.1704411872340892,2.9975,1.425,2.7515,2.656,8.920528417589134e-07,4.741619648962219e-06,8.267787451215851e-05,0.0,773.4913961038959,2.687881296139135,780.5,767.25,771.1500000000001,773.75,0.3333333333333333,0.3333333333333333,0.3333333333333333,17,400,189.1764705882353,76.05691560775198,3247654,14622839,0.5862068965517241,0.0002581531565845,0.0052860696517412,3216,2.7588239130434773,0.1112378665868199,3.0010000000000003,2.5065,2.5065,2.7435,9.758298283315632e-07,1.8307653853658088e-06,1.9903932752927057e-05,0.0,773.8243478260874,2.543656938513281,780.05,763.25,773.1500000000001,770.2,0.2894736842105263,0.3421052631578947,0.3684210526315789,16,400,191.625,76.87468157115622,6345426,14622839,0.5925925925925926,0.0002461124309976,0.0052185257664709,3066,2.7434608294930865,0.1136438743247121,3.0010000000000003,2.527,2.853,2.7435,8.125717691625777e-07,8.518644876735618e-07,5.8240768537976565e-06,0.0,773.8076036866365,2.763229921933352,780.05,763.25,772.6,770.2,0.28125,0.34375,0.375
0,P24_19,seg7,0.5620316402997502,26,466,227.5,100.08366500083817,5312873,18486748,0.9285714285714286,0.0005261547852198,0.0043956043956043,5915,2.693471631205673,0.1477572394163464,3.328,2.23,2.725,2.677,7.920719795250245e-07,1.801881999461372e-06,3.041311396661465e-05,0.0,774.095153664303,1.983204098243213,780.5,770.45,774.75,773.5,0.3194444444444444,0.3333333333333333,0.3472222222222222,8,400,216.625,96.66723111493664,2564838,4630030,0.6666666666666666,0.0001541549015699,0.0046162723600692,1733,2.780673728813557,0.0995065899359332,3.0010000000000003,2.614,2.779,2.7435,8.318326351232331e-07,8.979660350995777e-07,5.8240768537976565e-06,0.0,773.4707627118642,3.1597449742324786,780.05,763.25,775.0,770.2,0.3,0.35,0.35,8,400,216.625,96.66723111493664,2564838,4630030,0.6666666666666666,0.0001541549015699,0.0046162723600692,1733,2.7705396825396806,0.1010264639225703,3.0010000000000003,2.614,2.779,2.7435,7.939557664828076e-07,8.426819457246127e-07,5.8240768537976565e-06,0.0,773.1305555555556,3.26706579194372,780.05,763.25,775.0,770.2,0.3,0.35,0.35
1,P24_19,seg9,0.4266554903604359,20,866,244.9,166.34235464056778,14384870,12555933,0.7692307692307693,0.0005777824595956,0.0040832993058391,4898,2.9152588757396454,0.2725443208362582,3.817,2.524,3.1065,3.0135,8.63143232682795e-07,9.935325945436177e-07,7.505253677574302e-06,0.0,751.9781065088756,28.286328915674343,772.6,633.0,756.0999999999999,759.2,0.3333333333333333,0.3555555555555555,0.3111111111111111,21,1282,294.2857142857143,278.39578711919165,4028731,14917821,0.8076923076923077,0.0007290109433035,0.0033980582524271,6180,2.951913625304141,0.2615002340329052,3.817,2.524,2.524,3.1495,7.578602950597203e-07,9.378827221134676e-07,7.505253677574302e-06,0.0,729.6603406326042,55.430075233319776,772.6,614.9,708.25,614.9,0.3478260869565217,0.3478260869565217,0.3043478260869565,0,-1,-1.0,0.0,-1,-1,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
1,P24_19,seg10,0.3381725021349274,17,866,215.64705882352945,192.73360539111707,2395197,566260,0.85,0.0005558521481805,0.0046372067648663,3666,2.9990641025641045,0.2885197651515527,3.817,2.209,3.1065,3.0135,9.354516753359704e-07,2.173222279945533e-06,3.26047796325207e-05,0.0,606.7483516483517,108.42602319768132,766.75,505.95,756.0999999999999,759.2,0.3181818181818182,0.3636363636363636,0.3181818181818182,19,1282,267.42105263157896,306.1724851179068,0,18513497,0.95,0.0007703995539839,0.0037394213737453,5081,3.018754213483145,0.2632150100801478,3.817,2.209,2.8395,2.6905,7.744216881581849e-07,1.9279035229488866e-06,3.26047796325207e-05,0.0,607.1254213483141,96.38795133103405,766.75,505.95,765.95,513.8,0.3260869565217391,0.3695652173913043,0.3043478260869565,0,-1,-1.0,0.0,-1,-1,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
0,P24_19,seg11,0.371976647206005,23,433,163.7826086956522,70.7569184036182,399713,19117286,0.7419354838709677,0.000507136529716,0.0061056543668701,3767,2.7222568027210894,0.1688969116426903,3.1845,1.798,1.798,2.602,1.3113910122219926e-06,3.671858065650065e-06,4.968477934554186e-05,0.0,778.7636054421768,4.704006925417208,793.5,766.1,766.85,778.0,0.3148148148148148,0.3333333333333333,0.3518518518518518,10,283,158.3,61.85475819297259,399713,5096361,1.0,0.0002131131209292,0.0063171193935565,1583,2.7386626984127,0.1648608726091801,3.019,1.798,1.798,2.672,1.8278201465617608e-06,4.957194273188045e-06,4.968477934554186e-05,0.0,781.4916666666666,7.659725190892948,793.5,766.1,766.85,787.45,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,-1,-1.0,0.0,-1,-1,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
